,Year,Organization,Designation,Standing,Allocation,norm_by_y,norm_by_yd
1114,2014,Volunteers Around the World at Berkeley,Service RSO,4,800.0,-0.19621523794567586,-0.19766177308764987
1115,2014,Volunteers for Medical Outreach,Service RSO,7,1500.0,-0.050864037988478765,-0.052310573130452793
1116,2014,Women and Youth Supporting Each Other,Health & Wellness RSO,2,500.0,-0.2585086093559032,-0.16557822408569445
1117,2014,Wonderworks,Service RSO,4,460.0,-0.26681439221060016,-0.2682609273525742
1118,2014,World Literacy Project,Service RSO,3,200.0,-0.3208019807661305,-0.32224851590810455
1119,2014,Cal WriterCoach Connection,Service RSO,1,250.0,-0.3104197521977593,-0.3118662873397333
1120,2014,Xinaxtli,Cultural & Identity/Cultural & Ethnic RSO,43,2700.0,0.19830944765243053,0.04936277764780131
1121,2014,You Mean More,Health & Wellness RSO,4,900.0,-0.17545078080893342,-0.08252039553872469
1122,2014,De Colores,Cultural & Identity/LGBTQ+ RSO,7,925.0,-0.1702596665247478,-0.24138681421463087
1123,2014,Youth Empowerment Program,Service RSO,3,700.0,-0.2169796950824183,-0.2184262302243923
1124,2014,Youth Support Program,Service RSO,19,800.0,-0.19621523794567586,-0.19766177308764987
1125,2015,Threads,Publications RSO,15,1200.0,-0.10656643245079879,-0.13395175086377428
1126,2015,BARE Magazine,Publications RSO,9,3940.0,0.36723616442650703,0.33985084601353155
1127,2015,Bears Beyond Bars,Service RSO,1,100.0,-0.29677915382489967,-0.23839033741910673
1128,2015,Berkeley Fiction Review,Publications RSO,32,1300.0,-0.08927436687133507,-0.11665968528431056
1129,2015,Berkeley Poetry Review,Publications RSO,21,2500.0,0.11823042008222953,0.09084510166925402
1130,2015,The Berkeley Political Review,Publications RSO,14,5000.0,0.5505320595688225,0.523146741155847
1131,2015,Berkeley Science Review,Publications RSO,15,2100.0,0.04906215776437466,0.021676839351399163
1132,2015,Blue and Gold Yearbook,Publications RSO,2,900.0,-0.15844262918918994,-0.18582794760216542
1133,2015,Cal Literature & Arts Magazine,Publications RSO,18,1400.0,-0.07198230129187136,-0.09936761970484685
1134,2015,Caliber Magazine,Publications RSO,6,7000.0,0.8963733711580967,0.8689880527451213
1135,2015,Chévere,Publications RSO,1,700.0,-0.19302676034811736,-0.22041207876109287
1136,2015,Clio's Scroll,Publications RSO,16,1100.0,-0.1238584980302625,-0.151243816443238
1137,2015,Han Sori at Berkeley,Publications RSO,2,900.0,-0.15844262918918994,-0.18582794760216542
1138,2015,hardboiled,Publications RSO,19,4200.0,0.41219553493311273,0.38481021652013725
1139,2015,Insight at Berkeley,Publications RSO,1,650.0,-0.20167279313784922,-0.22905811155082473
1140,2015,Intercollegiate Finance Journal at Berkeley,Publications RSO,1,300.0,-0.2621950226659722,-0.28958034107894776
1141,2015,International Youth and Students for Social Equality,Political & Advocacy RSO,3,800.0,-0.17573469476865367,-0.0652235098575397
1142,2015,maganda magazine,Publications RSO,26,1800.0,-0.0028140389740164877,-0.030199357386991983
1143,2015,Morning Sign Out,Publications RSO,1,700.0,-0.19302676034811736,-0.22041207876109287
1144,2015,Perspective Magazine,Publications RSO,19,2500.0,0.11823042008222953,0.09084510166925402
1145,2015,Spoon University at Berkeley,Publications RSO,2,900.0,-0.15844262918918994,-0.18582794760216542
1146,2015,Technology Review at Berkeley,Departmental RSO,2,400.0,-0.24490295708650853,-1.6366940070962408
1147,2015,The B-Side,Publications RSO,2,300.0,-0.2621950226659722,-0.28958034107894776
1148,2015,The Folio: English Academic Journal,Publications RSO,4,800.0,-0.17573469476865367,-0.20312001318162914
1149,2015,The Heuristic Squelch,Publications RSO,19,7000.0,0.8963733711580967,0.8689880527451213
1150,2015,Public Health Advocate,Publications RSO,11,500.0,-0.2276108915070448,-0.2549962099200203
1151,2015,The Smart Ass,Publications RSO,17,3000.0,0.20469074797954812,0.1773054295665726
1152,2015,To An Unknown God,Publications RSO,7,2800.0,0.17010661682062067,0.1427212984076452
1153,2015,Undergraduate Journal of Classics at Berkeley,Publications RSO,1,700.0,-0.19302676034811736,-0.22041207876109287
1154,2015,Undergraduate Journal of Psychology at Berkeley,Publications RSO,4,600.0,-0.21031882592758108,-0.2377041443405566
1155,2015,[make]new christian fellowship,Spiritual RSO,2,500.0,-0.2276108915070448,-0.3015844312468344
1156,2015,Abba Modern,Performing Arts RSO,4,600.0,-0.21031882592758108,-0.04104322624302124
1157,2015,acts2fellowship,Spiritual RSO,14,3000.0,0.20469074797954812,0.13071720823975852
1158,2015,Afghan Student Association,Cultural & Identity/International RSO,7,600.0,-0.21031882592758108,-0.09306275293675019
1159,2015,AFX Dance,Performing Arts RSO,3,500.0,-0.2276108915070448,-0.05833529182248495
1160,2015,"Alpha Epsilon Zeta Fraternity, Inc.",Professional RSO,11,1600.0,-0.03739817013294392,0.17259439040634542
1161,2015,Alpha Kappa Psi,Academic RSO,5,800.0,-0.17573469476865367,-0.042265025404689203
1162,2015,Alpha Phi Omega,Service RSO,30,4000.0,0.3776114037741853,0.4360002201799782
1163,2015,Alumni of Ecole Polytechnique at Berkeley,Academic RSO,1,400.0,-0.24490295708650853,-0.11143328772254407
1164,2015,Ambience,Recreational RSO,3,0.0,-0.3140712194043634,-0.13301921447002463
1165,2015,American Advertising Federation,Professional RSO,1,400.0,-0.24490295708650853,-0.0349103965472192
1166,2015,American Institute of Architecture Students,Professional RSO,7,0.0,-0.3140712194043634,-0.10407865886507406
1167,2015,American Medical Student Association--Berkeley Premedical Chapter,Professional RSO,17,500.0,-0.2276108915070448,-0.017618330967755478
1168,2015,American Medical Women's Association at Berkeley,Cultural & Identity/Women Interest RSO,2,500.0,-0.2276108915070448,-0.056816786903952206
1169,2015,American Parliamentary Debate Society of Berkeley,Academic RSO,4,500.0,-0.2276108915070448,-0.09414122214308035
1170,2015,Arab Student Union,Cultural & Identity/International RSO,5,500.0,-0.2276108915070448,-0.11035481851621391
1171,2015,Argentine Tango Club of Berkeley,Performing Arts RSO,5,800.0,-0.17573469476865367,-0.006459095084093804
1172,2015,Armenian Student Association,Cultural & Identity/International RSO,33,1700.0,-0.020106104553480206,0.09714996843735069
1173,2015,ASCEND,Professional RSO,7,300.0,-0.2621950226659722,-0.05220246212668291
1174,2015,"Asha for Education, Berkeley",Service RSO,11,1000.0,-0.14115056360972622,-0.08276174720393328
1175,2015,Asian American Association,Cultural & Identity/Cultural & Ethnic RSO,18,7600.0,1.000125764634879,0.9130931128689319
1176,2015,Asian American Christian Fellowship,Spiritual RSO,2,500.0,-0.2276108915070448,-0.3015844312468344
1177,2015,Association for Muslim Professional Development,Professional RSO,9,1100.0,-0.1238584980302625,0.08613406250902682
1178,2015,Association of Chinese Entrepreneurs at Berkeley,Professional RSO,2,500.0,-0.2276108915070448,-0.017618330967755478
1179,2015,Association of Psychology Undergraduates,Departmental RSO,15,220.0,-0.2760286751295432,-1.6678197251392755
1180,2015,Ballet Company at Berkeley,Performing Arts RSO,4,400.0,-0.24490295708650853,-0.07562735740194867
1181,2015,Ballet Folklorico Reflejos De Mexico,Performing Arts RSO,3,500.0,-0.2276108915070448,-0.05833529182248495
1182,2015,"BAMN - Coalition to Defend Affirmative Action, Integration, and Immigrant Rights and Fight for Equality By Any Means Necessary",Political & Advocacy RSO,17,2700.0,0.15281455124115695,0.2633257361522709
1183,2015,BerKast,Media & Film RSO,2,0.0,-0.3140712194043634,-0.08922705839003278
1184,2015,Berkeley Business Society,Professional RSO,9,750.0,-0.1843807275583855,0.025611832980903814
1185,2015,Berkeley Carillon Guild,Performing Arts RSO,12,220.0,-0.2760286751295432,-0.10675307544498336
1186,2015,Berkeley Chinese Students and Scholars Association,Cultural & Identity/International RSO,10,1200.0,-0.10656643245079879,0.010689640540032104
1187,2015,Berkeley College Republicans,Political & Advocacy RSO,20,3300.0,0.2565669447179393,0.36707812962905323
1188,2015,Berkeley Indonesian Student Association,Cultural & Identity/International RSO,1,150.0,-0.2881331210351678,-0.17087704804433693
1189,2015,Berkeley Model United Nations Conference,Academic RSO,23,0.0,-0.3140712194043634,-0.18060155004039893
1190,2015,Berkeley New Music Project,Academic RSO,1,400.0,-0.24490295708650853,-0.11143328772254407
1191,2015,BERKOP,Publications RSO,2,500.0,-0.2276108915070448,-0.2549962099200203
1192,2015,Berkeley Organization for Animal Advocacy,Political & Advocacy RSO,16,1100.0,-0.1238584980302625,-0.013347313119148557
1193,2015,Berkeley Women in Business,Cultural & Identity/Women Interest RSO,13,300.0,-0.2621950226659722,-0.09140091806287964
1194,2015,Biological Artistic Design,Arts RSO,1,400.0,-0.24490295708650853,-0.011528043719642481
1195,2015,Black Student Union,Cultural & Identity/Cultural & Ethnic RSO,6,1000.0,-0.14115056360972622,-0.22818321537567332
1196,2015,Burma Association at Berkeley,Cultural & Identity/International RSO,1,400.0,-0.24490295708650853,-0.12764688409567762
1197,2015,Business Careers in Entertainment Club,Professional RSO,2,500.0,-0.2276108915070448,-0.017618330967755478
1198,2015,Cal Actuarial League,Professional RSO,11,400.0,-0.24490295708650853,-0.0349103965472192
1199,2015,Cal Animage Alpha,Media & Film RSO,5,270.0,-0.26738264233981135,-0.04253848132548074
1200,2015,Cal Berkeley Democrats,Political & Advocacy RSO,18,3600.0,0.3084431414563304,0.41895432636744434
1201,2015,Cal Dragon Boat,Recreational RSO,11,1500.0,-0.05469023571240764,0.1263617692219311
1202,2015,Cal Hawai'i Club,Cultural & Identity/Cultural & Ethnic RSO,28,1800.0,-0.0028140389740164877,-0.08984669073996358
1203,2015,Cal Hiking and Outdoor Society,Recreational RSO,66,1500.0,-0.05469023571240764,0.1263617692219311
1204,2015,Cal in the Capital,Service RSO,38,900.0,-0.15844262918918994,-0.100053812783397
1205,2015,Cal Japan Club,Cultural & Identity/Cultural & Ethnic RSO,8,400.0,-0.24490295708650853,-0.3319356088524556
1206,2015,Cal Performances Student Ambassadors for the Arts,Arts RSO,1,400.0,-0.24490295708650853,-0.011528043719642481
1207,2015,Cal Pre-Vet Club,Academic RSO,6,210.0,-0.2777578816874896,-0.14428821232352512
1208,2015,Cal Taiko,Performing Arts RSO,11,2700.0,0.15281455124115695,0.3220901509257168
1209,2015,Cal Undergraduate Public Health Coalition,Academic RSO,12,550.0,-0.21896485871731294,-0.0854951893533485
1210,2015,California Mock Trial,Academic RSO,16,17500.0,2.712040257001787,2.845509926365751
1211,2015,Ferments at Berkeley,Recreational RSO,2,480.0,-0.23106930462293754,-0.0500172996885988
1212,2015,CalSlam,Performing Arts RSO,12,500.0,-0.2276108915070448,-0.05833529182248495
1213,2015,Catholic Students at Cal - Newman Hall,Spiritual RSO,4,350.0,-0.25354898987624036,-0.32752252961602996
1214,2015,Channel University,Spiritual RSO,1,400.0,-0.24490295708650853,-0.3188764968262981
1215,2015,China Scholarship Council at Berkeley,Cultural & Identity/Cultural & Ethnic RSO,1,400.0,-0.24490295708650853,-0.3319356088524556
1216,2015,Chinese A Cappella at Berkeley,Performing Arts RSO,2,500.0,-0.2276108915070448,-0.05833529182248495
1217,2015,Chinese People Union,Cultural & Identity/International RSO,12,1300.0,-0.08927436687133507,0.02798170611949582
1218,2015,Chinese Student Association,Cultural & Identity/International RSO,26,3000.0,0.20469074797954812,0.321946820970379
1219,2015,Christian Medical and Dental Associations Chapter at Berkeley,Health & Wellness RSO,3,170.0,-0.28467470791927507,-0.2032898459685703
1220,2015,Chun Jin Ahm,Spiritual RSO,2,455.0,-0.23539232101780347,-0.30936586075759304
1221,2015,Circle K International,Service RSO,21,3500.0,0.29115107587686667,0.34953989228265964
1222,2015,CNMAT Users Group,Academic RSO,1,400.0,-0.24490295708650853,-0.11143328772254407
1223,2015,Cognitive Science Students Association,Academic RSO,17,500.0,-0.2276108915070448,-0.09414122214308035
1224,2015,Colombians at Berkeley,Cultural & Identity/International RSO,1,400.0,-0.24490295708650853,-0.12764688409567762
1225,2015,Committee for Korea Studies,Cultural & Identity/International RSO,11,500.0,-0.2276108915070448,-0.11035481851621391
1226,2015,Common Cause of Berkeley,Political & Advocacy RSO,4,235.0,-0.2734348652926237,-0.1629236803815097
1227,2015,Computer Science Undergraduate Association,Academic RSO,41,1700.0,-0.020106104553480206,0.11336356481048424
1228,2015,CRSSO - Conservation & Resource Studies Student Organization,Environmental & Sustainability RSO,6,350.0,-0.25354898987624036,-0.011528043719642481
1229,2015,Consulting Club at Berkeley,Professional RSO,1,400.0,-0.24490295708650853,-0.0349103965472192
1230,2015,CMG Strategy Consulting,Professional RSO,3,500.0,-0.2276108915070448,-0.017618330967755478
1231,2015,Curling Club at Berkeley,Recreational RSO,3,500.0,-0.2276108915070448,-0.04655888657270606
1232,2015,D1abears,Health & Wellness RSO,1,400.0,-0.24490295708650853,-0.16351809513580376
1233,2015,Danceworx,Performing Arts RSO,19,2000.0,0.03177009218491095,0.20104569186947077
1234,2015,DeCadence,Performing Arts RSO,16,700.0,-0.19302676034811736,-0.02375116066355752
1235,2015,Delta Phi Epsilon Co-ed Professional Foreign Service Fraternity,Professional RSO,13,500.0,-0.2276108915070448,-0.017618330967755478
1236,2015,Delta Sigma Pi,Professional RSO,10,1000.0,-0.14115056360972622,0.06884199692956311
1237,2015,Design for America,Professional RSO,4,350.0,-0.25354898987624036,-0.04355642933695105
1238,2015,East Asian Languages & Cultures Undergraduate Student Association,Cultural & Identity/International RSO,6,200.0,-0.27948708824543594,-0.16223101525460507
1239,2015,East Asian Union,Cultural & Identity/International RSO,5,600.0,-0.21031882592758108,-0.09306275293675019
1240,2015,Eggster Organization,Service RSO,15,1400.0,-0.07198230129187136,-0.013593484886078417
1241,2015,EGO (Cal's Traditional Korean Percussion Group),Performing Arts RSO,5,500.0,-0.2276108915070448,-0.05833529182248495
1242,2015,Engineering Student Council,Departmental RSO,23,76300.0,12.879774817726451,11.48798376771672
1243,2015,Engineers For A Sustainable World -Berkeley,Environmental & Sustainability RSO,2,0.0,-0.3140712194043634,-0.07205027324776549
1244,2015,English Undergraduate Association,Academic RSO,10,100.0,-0.29677915382489967,-0.1633094844609352
1245,2015,EOP Student Association,Departmental RSO,3,500.0,-0.2276108915070448,-1.619401941516777
1246,2015,Gaming at Berkeley,Recreational RSO,3,230.0,-0.2742994685715968,-0.0932474636372581
1247,2015,Eta Omega Chi,Professional RSO,1,400.0,-0.24490295708650853,-0.0349103965472192
1248,2015,Fashion and Student Trends,Arts RSO,4,400.0,-0.24490295708650853,-0.011528043719642481
1249,2015,Fei Tian Dancers,Performing Arts RSO,12,500.0,-0.2276108915070448,-0.05833529182248495
1250,2015,Fellowship in Christ in Berkeley,Spiritual RSO,10,300.0,-0.2621950226659722,-0.3361685624057618
1251,2015,Golden Paw Productions,Media & Film RSO,2,500.0,-0.2276108915070448,-0.0027667304927141948
1252,2015,Finance and Entrepreneurship Club,Professional RSO,1,250.0,-0.2708410554557041,-0.060848494916414766
1253,2015,Food Science and Tech at Cal,Academic RSO,2,0.0,-0.3140712194043634,-0.18060155004039893
1254,2015,Foresight Pre-Optometry Club,Academic RSO,24,1050.0,-0.13250453081999436,0.0009651385439700844
1255,2015,Formula SAE (Society of Automotive Engineers),Academic RSO,3,0.0,-0.3140712194043634,-0.18060155004039893
1256,2015,"Future Business Leaders of America-Phi Beta Lambda, Inc.",Professional RSO,11,1600.0,-0.03739817013294392,0.17259439040634542
1257,2015,Go Game at Berkeley,Recreational RSO,3,500.0,-0.2276108915070448,-0.04655888657270606
1258,2015,Cal Bhangra,Performing Arts RSO,1,400.0,-0.24490295708650853,-0.07562735740194867
1259,2015,Golden Bears Aikido Club,Recreational RSO,1,0.0,-0.3140712194043634,-0.13301921447002463
1260,2015,Golden Squares,Performing Arts RSO,2,400.0,-0.24490295708650853,-0.07562735740194867
1261,2015,Haas Business School Association,Academic RSO,4,2000.0,0.03177009218491095,0.1652397615488754
1262,2015,Haas Undergraduate Black Business Association,Professional RSO,9,0.0,-0.3140712194043634,-0.10407865886507406
1263,2015,Hindu Students Council,Spiritual RSO,8,850.0,-0.1670886619789218,-0.24106220171871137
1264,2015,Hong Kong Student Association,Cultural & Identity/International RSO,23,2000.0,0.03177009218491095,0.14902616517574183
1265,2015,"Somali, Ethiopian, Eritrean, South Sudanese, Sudanese Association (SEE§A)",Cultural & Identity/International RSO,20,500.0,-0.2276108915070448,-0.11035481851621391
1266,2015,Human Rights of the Incarcerated Coalition,Service RSO,3,200.0,-0.27948708824543594,-0.221098271839643
1267,2015,Humans of Berkeley,Media & Film RSO,2,500.0,-0.2276108915070448,-0.0027667304927141948
1268,2015,Indian Students Association,Cultural & Identity/International RSO,12,7000.0,0.8963733711580967,1.0136294441489277
1269,2015,UC Berkeley Indus,Cultural & Identity/Cultural & Ethnic RSO,27,11000.0,1.5880559943366452,1.5010233425706982
1270,2015,Ink at Berkeley,Arts RSO,2,500.0,-0.2276108915070448,0.005764021859821235
1271,2015,Institute of Transportation Engineers at Berkeley,Academic RSO,9,0.0,-0.3140712194043634,-0.18060155004039893
1272,2015,Interfaith Action Initiative,Spiritual RSO,1,300.0,-0.2621950226659722,-0.3361685624057618
1273,2015,International Students Association at Berkeley,Cultural & Identity/International RSO,15,510.0,-0.22588168494909844,-0.10862561195826753
1274,2015,International Youth and Students for Social Equality,Political & Advocacy RSO,3,450.0,-0.23625692429677667,-0.12574573938566272
1275,2015,InterVarsity Christian Fellowship,Spiritual RSO,17,3200.0,0.23927487913847553,0.16530133939868596
1276,2015,Investment Banking Student Association of Berkeley,Professional RSO,2,500.0,-0.2276108915070448,-0.017618330967755478
1277,2015,Irish Dancers of Berkeley,Recreational RSO,2,200.0,-0.27948708824543594,-0.09843508331109721
1278,2015,Italian Society at Berkeley,Cultural & Identity/International RSO,15,1000.0,-0.14115056360972622,-0.023894490618895328
1279,2015,Jericho!,Performing Arts RSO,10,500.0,-0.2276108915070448,-0.05833529182248495
1280,2015,Jewish Student Union,Spiritual RSO,38,13500.0,2.020357633823238,1.9463840940834487
1281,2015,Kairos Christian Fellowship,Spiritual RSO,8,700.0,-0.19302676034811736,-0.2670003000879069
1282,2015,Kappa Alpha Pi Pre-Law Fraternity,Professional RSO,1,400.0,-0.24490295708650853,-0.0349103965472192
1283,2015,Kappa Gamma Delta,Professional RSO,13,900.0,-0.15844262918918994,0.05154993135009939
1284,2015,Kendo Club,Recreational RSO,2,400.0,-0.24490295708650853,-0.06385095215216978
1285,2015,Klesis,Spiritual RSO,4,600.0,-0.21031882592758108,-0.28429236566737065
1286,2015,Koinonia Campus Fellowship,Spiritual RSO,11,1250.0,-0.09792039966106693,-0.1718939394008565
1287,2015,Kojobs at Berkeley,Professional RSO,1,200.0,-0.27948708824543594,-0.06949452770614663
1288,2015,Korean American Student Association,Cultural & Identity/Cultural & Ethnic RSO,34,4300.0,0.42948760051257645,0.34245494874662935
1289,2015,Korean Performance Group,Performing Arts RSO,1,400.0,-0.24490295708650853,-0.07562735740194867
1290,2015,Korean Undergraduate Networking Association,Professional RSO,8,400.0,-0.24490295708650853,-0.0349103965472192
1291,2015,K-Popular at Berkeley,Cultural & Identity/Cultural & Ethnic RSO,5,500.0,-0.2276108915070448,-0.3146435432729919
1292,2015,Latin American Leadership Society,Cultural & Identity/Cultural & Ethnic RSO,1,400.0,-0.24490295708650853,-0.3319356088524556
1293,2015,Latinx Pre-Law Society,Professional RSO,13,900.0,-0.15844262918918994,0.05154993135009939
1294,2015,Lebanese Student Association at Berkeley (LSAB),Cultural & Identity/International RSO,2,500.0,-0.2276108915070448,-0.11035481851621391
1295,2015,Liberty in North Korea at Berkeley,Political & Advocacy RSO,11,500.0,-0.2276108915070448,-0.11709970659593086
1296,2015,Lindy On Sproul,Performing Arts RSO,5,700.0,-0.19302676034811736,-0.02375116066355752
1297,2015,Logging Sports Team,Recreational RSO,1,400.0,-0.24490295708650853,-0.06385095215216978
1298,2015,Mahjong Club,Recreational RSO,1,300.0,-0.2621950226659722,-0.08114301773163349
1299,2015,Main Stacks Dance Team,Performing Arts RSO,7,900.0,-0.15844262918918994,0.010832970495369913
1300,2015,Mariachi Luz de Oro,Performing Arts RSO,4,500.0,-0.2276108915070448,-0.05833529182248495
1301,2015,Marketing Community at Berkeley,Professional RSO,2,400.0,-0.24490295708650853,-0.0349103965472192
1302,2015,Mexican Association of Students at Berkeley,Cultural & Identity/International RSO,2,400.0,-0.24490295708650853,-0.12764688409567762
1303,2015,Mind Body Nutrition: Students for Integrative and Preventive Medicine,Health & Wellness RSO,3,500.0,-0.2276108915070448,-0.14622602955634006
1304,2015,Mirai Collective,Arts RSO,5,700.0,-0.19302676034811736,0.04034815301874867
1305,2015,Miss Universe at Berkeley,Recreational RSO,2,450.0,-0.23625692429677667,-0.05520491936243792
1306,2015,"Molecular and Cell Biology, Cell Developmental, Neurobiological Association",Departmental RSO,2,300.0,-0.2621950226659722,-1.6539860726757045
1307,2015,Molecular Cell Biology Undergraduate Student Association,Departmental RSO,2,500.0,-0.2276108915070448,-1.619401941516777
1308,2015,The Movement,Performing Arts RSO,15,3700.0,0.3257352070357941,0.49501080672035397
1309,2015,Music Information Retrieval at Berkeley,Performing Arts RSO,1,200.0,-0.27948708824543594,-0.1102114885608761
1310,2015,Muslim Interscholastic Tournament: Northern California Chapter,Academic RSO,1,400.0,-0.24490295708650853,-0.11143328772254407
1311,2015,Muslim Student Association,Spiritual RSO,29,9600.0,1.3459670762241533,1.2719935364843638
1312,2015,National Organization for Women,Cultural & Identity/Women Interest RSO,16,800.0,-0.17573469476865367,-0.004940590165561059
1313,2015,National Society of Leadership and Success- Sigma Alpha Pi,Cultural & Identity/LGBTQ+ RSO,2,200.0,-0.27948708824543594,-0.37113095749924
1314,2015,Natya at Berkeley,Performing Arts RSO,2,500.0,-0.2276108915070448,-0.05833529182248495
1315,2015,Net Impact at Berkeley,Professional RSO,14,600.0,-0.21031882592758108,-0.00032626538829176154
1316,2015,Nigerian Students Association,Cultural & Identity/International RSO,3,500.0,-0.2276108915070448,-0.11035481851621391
1317,2015,Nikkei Student Union,Cultural & Identity/International RSO,14,1500.0,-0.05469023571240764,0.06256583727842326
1318,2015,Beyond the Binary,Cultural & Identity/LGBTQ+ RSO,1,70.0,-0.3019667734987388,-0.39361064275254287
1319,2015,Olive Tree Initiative,Sponsored RSO,5,600.0,-0.21031882592758108,-3.0036317911528476
1320,2015,Omicron Delta Epsilon,Professional RSO,9,400.0,-0.24490295708650853,-0.0349103965472192
1321,2015,Organización Para Asiaticos Latinos at Berkeley,Cultural & Identity/International RSO,2,0.0,-0.3140712194043634,-0.19681514641353248
1322,2015,Organization of African Students at Berkeley,Cultural & Identity/International RSO,3,500.0,-0.2276108915070448,-0.11035481851621391
1323,2015,"Out in Science, Technology, Engineering, and Mathematics",Cultural & Identity/LGBTQ+ RSO,5,0.0,-0.3140712194043634,-0.40571508865816747
1324,2015,OUTLAW at Berkeley,Cultural & Identity/LGBTQ+ RSO,3,500.0,-0.2276108915070448,-0.31925476076084885
1325,2015,Outlet,Arts RSO,2,400.0,-0.24490295708650853,-0.011528043719642481
1326,2015,Pakistani Student Association,Cultural & Identity/International RSO,12,1000.0,-0.14115056360972622,-0.023894490618895328
1327,2015,Parliamentary Debate at Berkeley,Academic RSO,6,2300.0,0.0836462889233021,0.21711595828726654
1328,2015,Partnership for Pre-Professional Pilipinxs,Professional RSO,15,1000.0,-0.14115056360972622,0.06884199692956311
1329,2015,PartySafe at Cal,Health & Wellness RSO,3,500.0,-0.2276108915070448,-0.14622602955634006
1330,2015,"Peers Espousing Amiability, Cooperation, and Education",Service RSO,3,350.0,-0.25354898987624036,-0.19516017347044745
1331,2015,Phalanx: Pre-Medical Consulting,Academic RSO,2,250.0,-0.2708410554557041,-0.13737138609173966
1332,2015,"Phi Alpha Delta Law Fraternity, International",Professional RSO,7,400.0,-0.24490295708650853,-0.0349103965472192
1333,2015,Phi Alpha Theta,Academic RSO,11,700.0,-0.19302676034811736,-0.059557090984152926
1334,2015,Phi Chi Pre-Health Fraternity,Professional RSO,5,500.0,-0.2276108915070448,-0.017618330967755478
1335,2015,Phi Delta Epsilon,Professional RSO,8,500.0,-0.2276108915070448,-0.017618330967755478
1336,2015,Phi Sigma Pi National Honor Fraternity,Professional RSO,14,0.0,-0.3140712194043634,-0.10407865886507406
1337,2015,Pi Sigma Epsilon,Professional RSO,3,500.0,-0.2276108915070448,-0.017618330967755478
1338,2015,Pi Tau Sigma,Academic RSO,1,400.0,-0.24490295708650853,-0.11143328772254407
1339,2015,Pilipino American Alliance,Cultural & Identity/Cultural & Ethnic RSO,25,7520.0,0.986292112171308,0.8992594604053609
1340,2015,Pilipino Association for Health Careers,Professional RSO,23,2000.0,0.03177009218491095,0.24176265272420028
1341,2015,"Pilipinx Association of Scientists, Architects, and Engineers",Professional RSO,27,700.0,-0.19302676034811736,0.016965800191171956
1342,2015,Pokemon Club at Berkeley,Recreational RSO,3,500.0,-0.2276108915070448,-0.04655888657270606
1343,2015,Portraits of Kindness at Berkeley,Service RSO,3,500.0,-0.2276108915070448,-0.16922207510125187
1344,2015,PreDental Society,Professional RSO,33,300.0,-0.2621950226659722,-0.05220246212668291
1345,2015,Pre-Health Society,Professional RSO,9,500.0,-0.2276108915070448,-0.017618330967755478
1346,2015,PreMed at Berkeley,Professional RSO,1,400.0,-0.24490295708650853,-0.0349103965472192
1347,2015,Pre-Nursing Society,Professional RSO,5,500.0,-0.2276108915070448,-0.017618330967755478
1348,2015,"Pre-Pharmacy Informational, Learning and Leadership Society",Professional RSO,15,2000.0,0.03177009218491095,0.24176265272420028
1349,2015,"Project Pengyou, Berkeley Chapter",Cultural & Identity/International RSO,1,200.0,-0.27948708824543594,-0.16223101525460507
1350,2015,Psi Chi,Academic RSO,9,200.0,-0.27948708824543594,-0.14601741888147152
1351,2015,Quiz Bowl Club,Recreational RSO,20,300.0,-0.2621950226659722,-0.08114301773163349
1352,2015,Ra-On,Performing Arts RSO,5,750.0,-0.1843807275583855,-0.015105127873825662
1353,2015,Regents' and Chancellor's Scholars Association,Professional RSO,2,200.0,-0.27948708824543594,-0.06949452770614663
1354,2015,Rising Immigrant Scholars through Education - RISE,Service RSO,7,3000.0,0.20469074797954812,0.263079564385341
1355,2015,Rubik's Cube Club at Berkeley,Recreational RSO,3,475.0,-0.23193390790191074,-0.05088190296757199
1356,2015,SACNAS at Berkeley: Undergraduate Chapter,Service RSO,3,500.0,-0.2276108915070448,-0.16922207510125187
1357,2015,Salsa at Cal,Recreational RSO,5,550.0,-0.21896485871731294,-0.037912853782974196
1358,2015,Sigma Alpha Nu,Academic RSO,8,250.0,-0.2708410554557041,-0.13737138609173966
1359,2015,Sigma Iota Rho: International & Area Studies Honor Society,Academic RSO,1,400.0,-0.24490295708650853,-0.11143328772254407
1360,2015,Sikh Students Association,Cultural & Identity/Cultural & Ethnic RSO,10,900.0,-0.15844262918918994,-0.24547528095513704
1361,2015,Singapore Student Association,Cultural & Identity/International RSO,8,400.0,-0.24490295708650853,-0.12764688409567762
1362,2015,Smash At Berkeley,Recreational RSO,1,300.0,-0.2621950226659722,-0.08114301773163349
1363,2015,Social Welfare Association for the Greater Good,Departmental RSO,2,200.0,-0.27948708824543594,-1.6712781382551682
1364,2015,Socially Engaged Engineers,Academic RSO,1,300.0,-0.2621950226659722,-0.1287253533020078
1365,2015,Society for Collegiate Leadership and Achievement,Academic RSO,1,100.0,-0.29677915382489967,-0.1633094844609352
1366,2015,Society of Asian Scientists and Engineers,Professional RSO,4,200.0,-0.27948708824543594,-0.06949452770614663
1367,2015,Society of Physics Students at Berkeley,Academic RSO,2,500.0,-0.2276108915070448,-0.09414122214308035
1368,2015,Sociological Research Symposium Committee,Academic RSO,2,500.0,-0.2276108915070448,-0.09414122214308035
1369,2015,Space Exploration Society at Berkeley,Academic RSO,2,500.0,-0.2276108915070448,-0.09414122214308035
